Code,CountryCode,Latitude,Longitude,State
36067,US,32.507242,-86.56822,AL
36068,US,32.45966,-86.472866,AL
36069,US,32.086816,-86.171216,AL
36071,US,31.707831,-86.395937,AL
36072,US,31.893171,-85.137953,AL
36075,US,32.388997,-85.912814,AL
36078,US,32.547744,-85.927501,AL
36079,US,31.734256,-86.0069,AL
36080,US,32.702972,-86.285194,AL
36081,US,31.893823,-85.920489,AL
36082,US,31.800664,-85.956832,AL
36083,US,32.390664,-85.670143,AL
36087,US,32.427267,-85.710505,AL
36088,US,32.417502,-85.71528,AL
36089,US,32.127143,-85.698232,AL
36091,US,32.753133,-86.515362,AL
36092,US,32.612252,-86.196662,AL
36093,US,32.496595,-86.143465,AL
36101,US,32.374363,-86.311772,AL
36102,US,32.374363,-86.311772,AL
36103,US,32.374363,-86.311772,AL
36104,US,32.395279,-86.339749,AL
36105,US,32.2131,-86.288156,AL
36106,US,32.352917,-86.258407,AL
36107,US,32.383955,-86.279687,AL
36108,US,32.337124,-86.408818,AL
36109,US,32.387663,-86.240888,AL
36110,US,32.447849,-86.258759,AL
36111,US,32.337459,-86.271054,AL
36112,US,32.383976,-86.359338,AL
36113,US,32.380166,-86.341903,AL
36114,US,32.397526,-86.209378,AL
36115,US,32.407015,-86.2483,AL
36116,US,32.264838,-86.200959,AL
36117,US,32.383184,-86.14048,AL
36118,US,32.408024,-86.251424,AL
36119,US,32.377543,-86.179991,AL
36120,US,32.327226,-86.255562,AL
36121,US,32.398826,-86.209605,AL
36123,US,32.344309,-86.224094,AL
36124,US,32.377543,-86.179988,AL
36125,US,32.335041,-86.307989,AL
36130,US,32.377836,-86.298203,AL
36131,US,32.378441,-86.300586,AL
36132,US,32.377543,-86.179988,AL
36133,US,32.374363,-86.311772,AL
36134,US,0,0,AL
36135,US,32.37785,-86.298207,AL
36140,US,32.37785,-86.298207,AL
36141,US,32.382231,-86.192371,AL
36142,US,32.377531,-86.309872,AL
36177,US,32.377847,-86.179987,AL
36191,US,32.326873,-86.278541,AL
36201,US,33.675698,-85.927344,AL
36202,US,33.658461,-85.826443,AL
36203,US,33.58197,-85.835274,AL
36204,US,33.658461,-85.826443,AL
36205,US,33.719408,-85.79062,AL
36206,US,33.734552,-85.812664,AL
36207,US,33.6837,-85.724087,AL
36210,US,33.658472,-85.826597,AL
36250,US,33.767727,-85.896166,AL
36251,US,33.225635,-85.860791,AL
36253,US,33.612982,-85.961179,AL
36254,US,33.651602,-85.702431,AL
36255,US,33.184406,-85.72752,AL
36256,US,33.039098,-85.701221,AL
36257,US,33.658461,-85.826443,AL
36258,US,33.470416,-85.703785,AL
36260,US,33.585122,-86.003794,AL
36261,US,33.646893,-85.587459,AL
36262,US,33.791768,-85.478246,AL
36263,US,33.466076,-85.35646,AL
36264,US,33.610029,-85.54617,AL
36265,US,33.849015,-85.788135,AL
36266,US,33.344327,-85.730919,AL
36267,US,33.141852,-85.951021,AL
36268,US,33.504037,-85.91716,AL
36269,US,33.738832,-85.382998,AL
36271,US,33.775106,-86.018974,AL
36272,US,33.950333,-85.594898,AL
36273,US,33.540185,-85.378964,AL
36274,US,33.177499,-85.363208,AL
36275,US,34.154241,-85.687933,AL
36276,US,33.135664,-85.579256,AL
36277,US,33.758661,-85.821852,AL
36278,US,33.320861,-85.524047,AL
36279,US,33.863118,-85.890612,AL
36280,US,33.379955,-85.384671,AL
36301,US,31.14559,-85.403258,AL
36302,US,31.227513,-85.393792,AL
36303,US,31.265923,-85.395938,AL
36304,US,31.227513,-85.393792,AL
36305,US,31.205035,-85.489295,AL
36310,US,31.601233,-85.228512,AL
36311,US,31.595955,-85.692138,AL
36312,US,31.166546,-85.239818,AL
36313,US,31.173028,-85.793451,AL
36314,US,31.016065,-85.786064,AL
36316,US,31.184042,-85.86694,AL
36317,US,31.625037,-85.39663,AL
36318,US,31.175246,-85.956283,AL
36319,US,31.324293,-85.159659,AL
36320,US,31.048133,-85.316489,AL
36321,US,31.20983,-85.300331,AL
36322,US,31.246039,-85.73805,AL
36323,US,31.420467,-86.079243,AL
36330,US,31.340555,-85.848394,AL
36331,US,31.315173,-85.850732,AL
36340,US,31.059729,-85.905283,AL
36343,US,31.061608,-85.102082,AL
36344,US,31.094024,-85.712287,AL
36345,US,31.352577,-85.317638,AL
36346,US,31.538768,-85.944258,AL
36349,US,31.142226,-85.511011,AL
36350,US,31.390634,-85.491028,AL
36351,US,31.404824,-85.92578,AL
36352,US,31.261334,-85.612368,AL
36353,US,31.468863,-85.352479,AL
36360,US,31.461631,-85.630805,AL
36361,US,31.45655,-85.646108,AL
36362,US,31.39011,-85.724193,AL
36370,US,31.126261,-85.158715,AL
36371,US,31.311411,-85.547655,AL
36373,US,31.519105,-85.110809,AL
36374,US,31.583987,-85.529681,AL
36375,US,31.079905,-85.542118,AL
36376,US,31.254935,-85.266777,AL
36401,US,31.484683,-86.908035,AL
36420,US,31.228144,-86.690677,AL
36421,US,31.332383,-86.394633,AL
36425,US,31.760874,-87.102099,AL
36426,US,31.144137,-87.057784,AL
36427,US,31.107666,-87.071497,AL
36429,US,31.435798,-86.956631,AL
36432,US,31.326678,-87.031675,AL
36435,US,31.869433,-87.387439,AL
36436,US,31.745144,-87.660341,AL
36439,US,31.427833,-87.341435,AL
36441,US,31.041705,-87.259775,AL
36442,US,31.051669,-86.348757,AL
36444,US,31.668458,-87.477948,AL
36445,US,31.44928,-87.459456,AL
36446,US,31.775133,-87.583492,AL
36449,US,31.336834,-87.420728,AL
36451,US,31.662278,-87.771431,AL
36453,US,31.200594,-86.15083,AL
36454,US,31.32563,-87.195798,AL
36455,US,30.999683,-86.31188,AL
36456,US,31.550151,-86.761155,AL
36457,US,31.382155,-87.428695,AL
36458,US,31.499867,-87.380918,AL
36460,US,31.513448,-87.299346,AL
36461,US,31.526549,-87.323927,AL
36462,US,31.5218,-87.323203,AL
36467,US,31.253525,-86.262799,AL
36470,US,31.526549,-87.323927,AL
36471,US,31.636893,-87.229952,AL
36473,US,31.309657,-87.302861,AL
36474,US,31.456539,-86.606117,AL
36475,US,31.428389,-87.166813,AL
36476,US,31.308507,-86.473873,AL
36477,US,31.102105,-86.065994,AL
36480,US,31.329975,-87.614558,AL
36481,US,31.754598,-87.410928,AL
36482,US,31.636526,-87.620836,AL
36483,US,31.098564,-86.617503,AL
36501,US,31.466056,-87.725234,AL
36502,US,31.139634,-87.48439,AL
36503,US,31.024603,-87.493782,AL
36504,US,31.024604,-87.493781,AL
36505,US,30.957419,-88.025082,AL
36507,US,30.866006,-87.756046,AL
36509,US,30.402178,-88.260842,AL
36511,US,30.312743,-87.742697,AL
36512,US,31.029638,-88.024284,AL
36513,US,31.155093,-88.010168,AL
36515,US,31.343463,-87.844633,AL
36518,US,31.496783,-88.275841,AL
36521,US,30.961168,-88.193597,AL
36522,US,31.061344,-88.279217,AL
36523,US,30.379979,-88.166005,AL
36524,US,31.790169,-88.06171,AL
36525,US,30.923867,-87.986914,AL
36526,US,30.608421,-87.860774,AL
36527,US,30.725115,-87.917658,AL
36528,US,30.246381,-88.206235,AL
36529,US,31.194006,-88.297981,AL
36530,US,30.41562,-87.553769,AL
36532,US,30.47994,-87.862321,AL
36533,US,30.523102,-87.907865,AL
36535,US,30.381727,-87.718835,AL
36536,US,30.407978,-87.685201,AL
36538,US,31.65733,-88.134839,AL
36539,US,31.333597,-88.368933,AL
36540,US,31.462879,-87.660528,AL
36541,US,30.49187,-88.338597,AL
36542,US,30.272542,-87.744233,AL
36543,US,31.220441,-87.46126,AL
36544,US,30.474032,-88.226723,AL
36545,US,31.487649,-87.884836,AL
36547,US,30.248386,-87.691775,AL
36548,US,31.476897,-87.958893,AL
36549,US,30.416993,-87.45501,AL
36550,US,31.199502,-87.751266,AL
36551,US,30.641369,-87.746228,AL
36553,US,31.233567,-88.065502,AL
36555,US,30.399782,-87.774927,AL
36556,US,31.191966,-87.999517,AL
36558,US,31.620084,-88.31674,AL
36559,US,30.603663,-87.902324,AL
36560,US,31.08567,-88.030444,AL
36561,US,30.283,-87.599172,AL
36562,US,31.038373,-87.661041,AL
36564,US,30.523102,-87.907865,AL
36567,US,30.621434,-87.565342,AL
36568,US,30.508764,-88.233931,AL
36569,US,31.535849,-88.051611,AL
36571,US,30.858678,-88.093708,AL
36572,US,30.838445,-88.014512,AL
36574,US,30.535409,-87.476124,AL
36575,US,30.770375,-88.27112,AL
36576,US,30.525069,-87.765225,AL
36577,US,30.603663,-87.902324,AL
36578,US,30.740492,-87.776918,AL
36579,US,31.075701,-87.852516,AL
36580,US,30.48143,-87.705795,AL
36581,US,31.372686,-88.034158,AL
36582,US,30.515033,-88.176462,AL
36583,US,31.379962,-88.269717,AL
36584,US,31.25918,-88.394793,AL
36585,US,31.393366,-88.064886,AL
36587,US,30.841425,-88.354827,AL
36590,US,30.577309,-88.170824,AL
36601,US,30.695262,-88.043152,AL
36602,US,30.686385,-88.033445,AL
36603,US,30.671617,-88.045499,AL
36604,US,30.682313,-88.068284,AL
36605,US,30.606661,-88.09054,AL
36606,US,30.670089,-88.105733,AL
36607,US,30.698141,-88.105834,AL
36608,US,30.683157,-88.293622,AL
36609,US,30.661892,-88.162538,AL
36610,US,30.739663,-88.052538,AL
36611,US,30.774447,-88.078819,AL
36612,US,30.752716,-88.112741,AL
36613,US,30.807848,-88.182422,AL
36615,US,30.634345,-88.067449,AL
36616,US,30.672599,-88.11828,AL
36617,US,30.715569,-88.095507,AL
36618,US,30.735929,-88.174166,AL
36619,US,30.595107,-88.193658,AL
36625,US,30.695997,-88.043746,AL
36628,US,30.694231,-88.042678,AL
36630,US,0,0,AL
36633,US,30.695262,-88.043152,AL
36640,US,30.690175,-88.055477,AL
36641,US,0,0,AL
36644,US,0,0,AL
36652,US,30.695262,-88.043152,AL
36660,US,30.67549,-88.086937,AL
36663,US,30.76897,-88.132974,AL
36670,US,30.696704,-88.106101,AL
36671,US,30.770591,-88.077919,AL
36675,US,30.695262,-88.043152,AL
36685,US,30.678498,-88.190838,AL
36688,US,30.695289,-88.182413,AL
36689,US,30.689817,-88.170259,AL
36691,US,30.652089,-88.154949,AL
36693,US,30.627162,-88.149805,AL
36695,US,30.630887,-88.286964,AL
36701,US,32.440587,-87.023367,AL
36702,US,32.406185,-87.023676,AL
36703,US,32.428248,-86.909264,AL
36720,US,32.144106,-87.332765,AL
36721,US,32.052801,-87.566452,AL
36722,US,32.079237,-87.569114,AL
36723,US,32.077775,-87.280261,AL
36726,US,31.991364,-87.277129,AL
36727,US,31.958823,-88.045202,AL
36728,US,32.155639,-87.468622,AL
36732,US,32.415001,-87.912425,AL
36736,US,32.058409,-87.778798,AL
36738,US,32.408111,-87.614296,AL
36740,US,32.653078,-87.896569,AL
36741,US,32.003725,-86.964636,AL
36742,US,32.47935,-87.732501,AL
36744,US,32.702045,-87.597758,AL
36745,US,32.385465,-87.901728,AL
36748,US,32.276752,-87.79698,AL
36749,US,32.548924,-86.85889,AL
36750,US,32.787348,-86.850638,AL
36751,US,31.864051,-87.574977,AL
36752,US,32.306611,-86.628937,AL
36753,US,31.832643,-87.092497,AL
36754,US,32.134241,-87.706723,AL
36756,US,32.673022,-87.264465,AL
36758,US,32.631948,-86.896477,AL
36759,US,32.415794,-87.265317,AL
36761,US,32.092311,-86.972036,AL
36762,US,31.912474,-87.736004,AL
36763,US,32.304055,-87.796734,AL
36764,US,32.112991,-87.988288,AL
36765,US,32.566934,-87.559893,AL
36766,US,31.922015,-87.083762,AL
36767,US,32.250942,-87.204371,AL
36768,US,31.938478,-87.012763,AL
36769,US,31.977806,-87.558347,AL
36773,US,32.2903,-87.374594,AL
36775,US,32.23228,-87.017157,AL
36776,US,32.744458,-87.748426,AL
36782,US,32.127747,-87.919732,AL
36783,US,32.233444,-87.601869,AL
36784,US,31.913827,-87.859583,AL
36785,US,32.263572,-86.838875,AL
36786,US,32.458716,-87.466704,AL
36790,US,32.719576,-86.963473,AL
36792,US,32.926027,-86.899356,AL
36793,US,32.840369,-86.98874,AL
36801,US,32.691074,-85.400118,AL
36802,US,32.644348,-85.37322,AL
36803,US,32.645283,-85.374076,AL
36804,US,32.537181,-85.333743,AL
36830,US,32.538887,-85.484732,AL
36831,US,32.612759,-85.477077,AL
36832,US,32.588023,-85.570877,AL
36849,US,32.599449,-85.488127,AL
36850,US,32.78615,-85.646652,AL
36851,US,32.145115,-85.063571,AL
36852,US,32.760725,-85.274099,AL
36853,US,32.826317,-85.746286,AL
36854,US,32.753876,-85.184176,AL
36855,US,33.035556,-85.316612,AL
36856,US,32.281611,-84.979952,AL
36858,US,32.299939,-85.309402,AL
36859,US,0,0,AL
36860,US,32.249805,-85.387114,AL
36861,US,32.893961,-85.826032,AL
36862,US,32.907334,-85.440561,AL
36863,US,32.892226,-85.249292,AL
36865,US,32.612759,-85.477077,AL
36866,US,32.555592,-85.703028,AL
36867,US,32.496913,-85.022073,AL
36868,US,32.471277,-85.004944,AL
36869,US,32.418728,-85.085541,AL
36870,US,32.484994,-85.116073,AL
36871,US,32.170295,-85.126643,AL
36872,US,32.81737,-85.173512,AL
36874,US,32.566323,-85.206334,AL
36875,US,32.3238,-85.162885,AL
36877,US,32.556142,-85.0973,AL
36879,US,32.734083,-85.547212,AL
36901,US,32.449211,-88.13395,AL
36904,US,32.102494,-88.236354,AL
36907,US,32.40261,-88.340799,AL
36908,US,31.882867,-88.32361,AL
36910,US,32.236475,-88.222983,AL
36912,US,32.234771,-88.342338,AL
36913,US,31.927922,-88.448513,AL
36915,US,31.975363,-88.383201,AL
36916,US,32.240707,-88.042816,AL
36919,US,31.759751,-88.298224,AL
36921,US,31.960404,-88.213735,AL
36922,US,32.295059,-88.172869,AL
36925,US,32.441253,-88.188331,AL
71601,US,34.17814,-91.907559,AR
71602,US,34.27161,-92.137132,AR
71603,US,34.132198,-92.09722,AR
71611,US,34.221514,-92.003276,AR
71612,US,34.254952,-92.075586,AR
71613,US,34.200251,-92.029158,AR
71630,US,33.581887,-91.255257,AR
71631,US,33.56442,-92.26459,AR
71635,US,33.134994,-92.001142,AR
71638,US,33.499604,-91.473067,AR
71639,US,33.928495,-91.467668,AR
71640,US,33.119159,-91.278139,AR
71642,US,33.386831,-91.885489,AR
71643,US,34.029623,-91.537375,AR
71644,US,33.960134,-91.673764,AR
71646,US,33.209323,-91.779971,AR
71647,US,33.364837,-92.116558,AR
71651,US,33.337485,-92.295673,AR
71652,US,33.889689,-92.31663,AR
71653,US,33.34998,-91.295915,AR
71654,US,33.630051,-91.356267,AR
71655,US,33.60717,-91.745487,AR
71656,US,33.587538,-91.807314,AR
71657,US,33.629081,-91.792077,AR
71658,US,33.313383,-91.571135,AR
71659,US,34.15375,-91.797422,AR
71660,US,33.764592,-92.19087,AR
71661,US,33.117748,-91.493224,AR
71662,US,33.802125,-91.388394,AR
71663,US,33.220253,-91.463519,AR
71665,US,33.946893,-92.158684,AR
71666,US,33.699292,-91.256863,AR
71667,US,33.928851,-91.864067,AR
71670,US,33.703066,-91.510023,AR
71671,US,33.612432,-92.112372,AR
71674,US,33.89092,-91.257239,AR
71675,US,33.611429,-91.936777,AR
71676,US,33.052699,-91.583231,AR
71677,US,33.777455,-91.471898,AR
71678,US,34.028656,-91.77844,AR
71701,US,33.603973,-92.859987,AR
71711,US,33.584668,-92.833741,AR
71720,US,33.7452,-92.672058,AR
71721,US,33.888849,-93.203719,AR
71722,US,33.694582,-93.206601,AR
71724,US,33.334665,-92.536702,AR
71725,US,34.053425,-92.637731,AR
71726,US,33.705493,-92.980792,AR
71728,US,33.999902,-93.099818,AR
71730,US,33.203006,-92.640151,AR
71731,US,33.21165,-92.661343,AR
71740,US,33.082145,-93.163645,AR
71742,US,33.86828,-92.486979,AR
71743,US,33.886212,-93.111288,AR
71744,US,33.530852,-92.540458,AR
71745,US,33.504945,-92.379854,AR
71747,US,33.054224,-92.205285,AR
71748,US,33.921972,-92.450151,AR
71749,US,33.072146,-92.82669,AR
71750,US,33.197391,-92.482785,AR
71751,US,33.406249,-92.775575,AR
71752,US,33.401967,-93.187174,AR
71753,US,33.232602,-93.179705,AR
71754,US,33.267452,-93.238149,AR
71758,US,33.313809,-92.921125,AR
71759,US,33.297225,-92.662152,AR
71762,US,33.337685,-92.781314,AR
71763,US,33.905671,-92.776046,AR
71764,US,33.436952,-93.028032,AR
71765,US,33.132553,-92.327961,AR
71766,US,33.754087,-92.460126,AR
71768,US,33.158504,-92.443138,AR
71770,US,33.355813,-93.32968,AR
71772,US,33.831269,-93.125436,AR
71801,US,33.639855,-93.593445,AR
71802,US,33.669205,-93.588632,AR
71820,US,33.770493,-94.260342,AR
71822,US,33.67948,-94.163229,AR
71823,US,33.836477,-94.115129,AR
71825,US,33.886861,-93.52198,AR
71826,US,33.109074,-93.677354,AR
71827,US,33.368949,-93.442531,AR
71828,US,33.612931,-93.286216,AR
71831,US,33.801622,-93.79755,AR
71832,US,34.071531,-94.308469,AR
71833,US,34.145957,-94.010815,AR
71834,US,33.116022,-93.958029,AR
71835,US,33.677512,-93.422086,AR
71836,US,33.70738,-94.403631,AR
71837,US,33.281064,-93.885144,AR
71838,US,33.648039,-93.809533,AR
71839,US,33.319087,-93.757094,AR
71840,US,33.383546,-93.915299,AR
71841,US,34.164367,-94.345824,AR
71842,US,33.897534,-94.280238,AR
71845,US,33.374074,-93.631025,AR
71846,US,33.930476,-94.119386,AR
71847,US,33.927438,-93.633745,AR
71851,US,33.860733,-93.944378,AR
71852,US,34.002474,-93.874612,AR
71853,US,33.591455,-93.962711,AR
71854,US,33.471314,-93.92021,AR
71855,US,33.853318,-93.726608,AR
71857,US,33.820041,-93.335928,AR
71858,US,33.569435,-93.281243,AR
71859,US,33.753797,-93.914853,AR
71860,US,33.293977,-93.524367,AR
71861,US,33.123756,-93.457835,AR
71862,US,33.746623,-93.725356,AR
71864,US,33.486603,-93.292944,AR
71865,US,33.762798,-94.102843,AR
71866,US,33.876749,-94.401157,AR
71901,US,34.526317,-92.972294,AR
71902,US,34.511704,-93.054047,AR
71903,US,34.511693,-93.053995,AR
71909,US,34.65843,-92.99249,AR
71910,US,34.650702,-93.057012,AR
71913,US,34.459314,-93.092906,AR
71914,US,34.493849,-93.080738,AR
71920,US,34.26475,-93.457787,AR
71921,US,34.242944,-93.349435,AR
71922,US,34.033231,-93.422398,AR
71923,US,34.08195,-93.052856,AR
71929,US,34.311635,-93.176053,AR
71932,US,34.536895,-94.103168,AR
71933,US,34.383226,-93.341943,AR
71935,US,34.418695,-93.663371,AR
71937,US,34.395245,-94.391581,AR
71940,US,34.049858,-93.51956,AR
71941,US,34.243721,-92.969149,AR
71942,US,34.221711,-92.991801,AR
71943,US,34.339667,-93.55233,AR
71944,US,34.2381,-94.368116,AR
71945,US,34.491819,-94.366802,AR
71949,US,34.711834,-93.212472,AR
71950,US,34.233172,-93.623641,AR
71952,US,34.310298,-93.842728,AR
71953,US,34.59254,-94.187704,AR
71956,US,34.616221,-93.161566,AR
71957,US,34.551528,-93.612464,AR
71958,US,34.115749,-93.708253,AR
71959,US,34.23208,-93.897382,AR
71960,US,34.480034,-93.794102,AR
71961,US,34.635155,-93.827431,AR
71962,US,34.057143,-93.324925,AR
71964,US,34.412093,-93.247311,AR
71965,US,34.657035,-93.73729,AR
71966,US,34.6186,-93.7769,AR
71968,US,34.520161,-93.293808,AR
71969,US,34.668889,-93.654943,AR
71970,US,34.690367,-93.516643,AR
71971,US,34.287596,-94.127009,AR
71972,US,34.389861,-94.286377,AR
71973,US,34.309775,-94.350263,AR
71998,US,34.12664,-93.053132,AR
71999,US,34.127449,-93.059041,AR
72001,US,35.062841,-92.896727,AR
72002,US,34.664883,-92.533872,AR
72003,US,34.403058,-91.408257,AR
72004,US,34.274197,-91.778659,AR
72005,US,35.559913,-91.073231,AR
72006,US,35.25254,-91.341838,AR
72007,US,35.003364,-91.981833,AR
72010,US,35.309312,-91.516726,AR
72011,US,34.513956,-92.468264,AR
72012,US,35.102809,-91.920254,AR
72013,US,35.423167,-92.413164,AR
72014,US,35.429006,-91.110251,AR
72015,US,34.510853,-92.591461,AR
72016,US,34.995071,-92.635229,AR
72017,US,34.836668,-91.535131,AR
72018,US,34.565908,-92.5882,AR
72019,US,34.627535,-92.687612,AR
72020,US,35.478742,-91.474389,AR
72021,US,34.847848,-91.211442,AR
72022,US,34.603613,-92.494266,AR
72023,US,34.956694,-92.057939,AR
72024,US,34.740328,-91.749937,AR
72025,US,35.041642,-93.033166,AR
72026,US,34.503112,-91.312365,AR
72027,US,35.37494,-92.574021,AR
72028,US,35.498292,-92.421196,AR
72029,US,34.580772,-91.256808,AR
72030,US,35.419553,-92.68902,AR
72031,US,35.600466,-92.541647,AR
72032,US,35.071389,-92.356245,AR
72033,US,35.089345,-92.440369,AR
72034,US,35.048488,-92.481756,AR
72035,US,35.075702,-92.458675,AR
72036,US,35.029863,-91.225442,AR
72037,US,34.538253,-91.874257,AR
72038,US,34.456149,-91.264837,AR
72039,US,35.33092,-92.43435,AR
72040,US,34.967663,-91.522167,AR
72041,US,34.711224,-91.541176,AR
72042,US,34.284702,-91.30671,AR
72043,US,35.638285,-91.26515,AR
72044,US,35.653251,-92.172511,AR
72045,US,35.124519,-92.095353,AR
72046,US,34.555899,-91.948278,AR
72047,US,35.226216,-92.214373,AR
72048,US,34.206678,-91.1345,AR
72051,US,35.764297,-92.307209,AR
72052,US,35.126349,-91.781198,AR
72053,US,34.704233,-92.223944,AR
72055,US,34.096891,-91.369123,AR
72057,US,34.1431,-92.312671,AR
72058,US,35.245059,-92.36654,AR
72059,US,35.15354,-91.343183,AR
72060,US,35.095075,-91.623688,AR
72061,US,35.324439,-92.334264,AR
72063,US,35.321871,-92.773221,AR
72064,US,34.791472,-91.567965,AR
72065,US,34.525668,-92.279417,AR
72066,US,34.99548,-91.741057,AR
72067,US,35.565111,-92.142178,AR
72068,US,35.15836,-91.712372,AR
72069,US,34.591785,-91.140859,AR
72070,US,35.022629,-92.713322,AR
72072,US,34.52397,-91.739306,AR
72073,US,34.386758,-91.64756,AR
72074,US,35.053615,-91.12589,AR
72075,US,35.641582,-91.309759,AR
72076,US,34.910639,-92.186927,AR
72078,US,34.866229,-92.122319,AR
72079,US,34.369504,-92.137455,AR
72080,US,35.415107,-92.808158,AR
72081,US,35.365369,-91.661056,AR
72082,US,35.236527,-91.668559,AR
72083,US,34.587515,-92.006381,AR
72084,US,34.194674,-92.635089,AR
72085,US,35.361473,-91.828108,AR
72086,US,34.801132,-91.905636,AR
72087,US,34.6094,-92.83551,AR
72088,US,35.596716,-92.272786,AR
72089,US,34.610883,-92.494448,AR
72099,US,34.907149,-92.135299,AR
72101,US,35.239972,-91.140956,AR
72102,US,35.143686,-91.83114,AR
72103,US,34.587427,-92.383382,AR
72104,US,34.342144,-92.831254,AR
72105,US,34.435203,-92.885236,AR
72106,US,34.968674,-92.483454,AR
72107,US,35.144672,-92.545617,AR
72108,US,34.889544,-91.194534,AR
72110,US,35.179068,-92.725271,AR
72111,US,35.237772,-92.135469,AR
72112,US,35.575208,-91.217095,AR
72113,US,34.863551,-92.40282,AR
72114,US,34.766553,-92.256731,AR
72115,US,34.779126,-92.26851,AR
72116,US,34.800323,-92.245122,AR
72117,US,34.783156,-92.143164,AR
72118,US,34.842346,-92.325084,AR
72119,US,34.779126,-92.26851,AR
72120,US,34.897504,-92.232767,AR
72121,US,35.4512,-91.793696,AR
72122,US,34.791421,-92.83628,AR
72123,US,35.257153,-91.234845,AR
72124,US,34.814138,-92.204642,AR
72125,US,35.044648,-92.79565,AR
72126,US,34.904765,-93.009913,AR
72127,US,35.154335,-92.595572,AR
72128,US,34.351522,-92.621872,AR
72129,US,34.33243,-92.5389,AR
72130,US,35.668384,-92.056105,AR
72131,US,35.410653,-92.187092,AR
72132,US,34.446148,-92.168259,AR
72133,US,34.103957,-91.534322,AR
72134,US,34.61622,-91.375573,AR
72135,US,34.893775,-92.573159,AR
72136,US,35.234024,-92.02149,AR
72137,US,35.336652,-92.030978,AR
